trajectory_id,event_index,event_type,timestamp_minutes,latitude,longitude,planned_latitude,planned_longitude,actual_mode,planned_mode,segment_distance_km,idle_minutes,fare_amount,scheduled_arrival_minutes
SCTD-0139,2,location,635.013,12.9706483,77.626039,12.9706483,77.6248813,walk,walk,3.186152,0.977,0,697.672
SCTD-0139,3,location,682.031,12.9880913,77.6488057,12.9880913,77.6478276,walk,walk,3.138065,0,0,697.672
SCTD-0139,4,location,729.049,13.0055344,77.6711762,13.0055344,77.6707739,walk,walk,3.104291,0,0.0,697.672
SCTD-0140,0,location,540.0,12.9190413,77.5750267,12.9190413,77.5750267,walk,walk,0.0,0,0,708.328
SCTD-0140,1,location,582.48,12.9379311,77.5996868,12.9379311,77.5993055,walk,walk,3.399191,0,0,708.328
SCTD-0140,2,location,627.253,12.9568209,77.6241941,12.9568209,77.6235842,walk,walk,3.386041,2.293,0,708.328
SCTD-0140,3,location,669.732,12.9757107,77.6484856,12.9757107,77.647863,walk,walk,3.36756,0,0,708.328
SCTD-0140,4,location,712.212,12.9946005,77.6726243,12.9946005,77.6721417,walk,walk,3.354484,0,0.0,708.328
SCTD-0141,0,location,540.0,12.9274224,77.6341318,12.9274224,77.6341318,walk,walk,0.0,0,0,599.621
SCTD-0141,1,location,553.668,12.9364303,77.6407359,12.9364303,77.6401018,walk,walk,1.231069,0,0,599.621
SCTD-0141,2,location,567.963,12.9454383,77.6471702,12.9454383,77.6460718,walk,walk,1.220452,0.628,0,599.621
SCTD-0141,3,location,581.631,12.9544463,77.6533645,12.9544463,77.6520419,walk,walk,1.205764,0,0,599.621
SCTD-0141,4,location,595.299,12.9634542,77.659389,12.9634542,77.6580119,walk,walk,1.195607,0,0.0,599.621
SCTD-0142,0,location,540.0,12.9408934,77.6287536,12.9408934,77.6287536,walk,walk,0.0,0,0,591.932
SCTD-0142,1,location,554.335,12.9502269,77.6300434,12.9502269,77.6291297,walk,walk,1.0472,0,0,591.932
SCTD-0142,2,location,569.674,12.9595603,77.6309649,12.9595603,77.6295059,walk,walk,1.042624,1.004,0,591.932
SCTD-0142,3,location,584.009,12.9688937,77.6313656,12.9688937,77.629882,walk,walk,1.038738,0,0,591.932
SCTD-0142,4,location,598.344,12.9782271,77.6313979,12.9782271,77.6302581,walk,walk,1.037837,0,0.0,591.932
SCTD-0143,0,location,540.0,12.9190096,77.5984154,12.9190096,77.5984154,walk,walk,0.0,0,0,651.657
SCTD-0143,1,location,567.265,12.9280696,77.6176332,12.9280696,77.6168055,walk,walk,2.31364,0,0,651.657
SCTD-0143,2,location,595.602,12.9371297,77.6365356,12.9371297,77.6351957,walk,walk,2.282855,1.072,0,651.657
SCTD-0143,3,location,622.867,12.9461897,77.6549919,12.9461897,77.6535858,walk,walk,2.239515,0,0,651.657
SCTD-0143,4,location,650.132,12.9552498,77.6731329,12.9552498,77.6719759,walk,walk,2.208976,0,0.0,651.657
SCTD-0144,0,location,540.0,12.9302286,77.618715,12.9302286,77.618715,taxi,taxi,0.0,0,0,549.034
SCTD-0144,1,location,542.499,12.9371403,77.6255918,12.9371403,77.6248508,taxi,taxi,1.07055,0,0,549.034
SCTD-0144,2,location,547.226,12.944052,77.6322732,12.944052,77.6309866,taxi,taxi,1.055914,2.227,0,549.034
SCTD-0144,3,location,549.725,12.9509637,77.6386785,12.9509637,77.6371224,taxi,taxi,1.035606,0,0,549.034
SCTD-0144,4,location,552.224,12.9578754,77.6448885,12.9578754,77.6432582,taxi,taxi,1.021529,0,62.42,549.034
SCTD-0145,0,location,540.0,12.9445286,77.608184,12.9445286,77.608184,walk,walk,0.0,0,0,622.186
SCTD-0145,1,location,562.272,12.9560167,77.6182464,12.9560167,77.6177301,walk,walk,1.679529,0,0,622.186
SCTD-0145,2,location,585.239,12.9675047,77.6280922,12.9675047,77.6272763,walk,walk,1.664354,0.696,0,622.186
SCTD-0145,3,location,607.511,12.9789927,77.6376316,12.9789927,77.6368224,walk,walk,1.64324,0,0,622.186
SCTD-0145,4,location,629.783,12.9904807,77.6469543,12.9904807,77.6463686,walk,walk,1.628545,0,0.0,622.186
SCTD-0146,0,location,540.0,12.9335143,77.6295175,12.9335143,77.6295175,bus,bus,0.0,0,0,548.563
SCTD-0146,1,location,543.747,12.9392732,77.6296621,12.9392732,77.6290679,bus,bus,0.64055,0,0,548.563
SCTD-0146,2,location,550.119,12.9450321,77.6294872,12.9450321,77.6286183,bus,bus,0.640639,2.625,0,548.563
SCTD-0146,3,location,553.866,12.950791,77.6288603,12.950791,77.6281688,bus,bus,0.643952,0,0,548.563
SCTD-0146,4,location,557.614,12.9565498,77.6279138,12.9565498,77.6277192,bus,bus,0.64852,0,10.51,548.563
SCTD-0147,0,location,540.0,12.9589397,77.6012835,12.9589397,77.6012835,taxi,taxi,0.0,0,0,552.039
SCTD-0147,1,location,542.288,12.9665331,77.6118466,12.9665331,77.6110561,taxi,taxi,1.422353,0,0,552.039
SCTD-0147,2,location,548.522,12.9741264,77.6221117,12.9741264,77.6208286,taxi,taxi,1.396474,3.946,0,552.039
SCTD-0147,3,location,550.809,12.9817197,77.6319554,12.9817197,77.6306012,taxi,taxi,1.360355,0,0,552.039
SCTD-0147,4,location,553.097,12.989313,77.641501,12.989313,77.6403737,taxi,taxi,1.335161,0,94.74,552.039
SCTD-0148,0,location,540.0,12.9236006,77.6123645,12.9236006,77.6123645,taxi,taxi,0.0,0,0,560.96
SCTD-0148,1,location,546.094,12.9438054,77.6197928,12.9438054,77.6189716,taxi,taxi,2.386553,0,0,560.96
SCTD-0148,2,location,552.734,12.9640102,77.6269168,12.9640102,77.6255786,taxi,taxi,2.375608,0.547,0,560.96
SCTD-0148,3,location,558.828,12.984215,77.6336102,12.984215,77.6321857,taxi,taxi,2.360839,0,0,560.96
SCTD-0148,4,location,564.922,13.0044198,77.639999,13.0044198,77.6387928,taxi,taxi,2.350894,0,163.22,560.96
SCTD-0149,0,location,540.0,12.9220029,77.593754,12.9220029,77.593754,taxi,taxi,0.0,0,0,550.987
SCTD-0149,1,location,542.587,12.9314557,77.6005297,12.9314557,77.5997553,taxi,taxi,1.282202,0,0,550.987
SCTD-0149,2,location,545.741,12.9409084,77.6069325,12.9409084,77.6057567,taxi,taxi,1.259479,0.567,0,550.987
SCTD-0149,3,location,548.328,12.9503611,77.6128078,12.9503611,77.611758,taxi,taxi,1.228903,0,0,550.987
SCTD-0149,4,location,550.914,12.9598139,77.6183102,12.9598139,77.6177593,taxi,taxi,1.208445,0,78.34,550.987
SCTD-0150,0,location,540.0,12.9629636,77.6264504,12.9629636,77.6264504,taxi,taxi,0.0,0,0,550.396
SCTD-0150,1,location,544.056,12.9734356,77.6260342,12.9734356,77.6254421,taxi,taxi,1.165314,0,0,550.396
SCTD-0150,2,location,551.002,12.9839077,77.6254299,12.9839077,77.6244337,taxi,taxi,1.166282,2.891,0,550.396
SCTD-0150,3,location,555.057,12.9943797,77.6245593,12.9943797,77.6234254,taxi,taxi,1.168256,0,0,550.396
SCTD-0150,4,location,559.113,13.0048518,77.6235004,13.0048518,77.622417,taxi,taxi,1.170079,0,71.06,550.396
SCTD-0151,0,location,540.0,12.9455638,77.6273191,12.9455638,77.6273191,taxi,taxi,0.0,0,0,552.223
SCTD-0151,1,location,542.069,12.9516678,77.638858,12.9516678,77.6383556,taxi,taxi,1.42277,0,0,552.223
SCTD-0151,2,location,546.605,12.9577717,77.6502895,12.9577717,77.649392,taxi,taxi,1.412524,2.468,0,552.223
SCTD-0151,3,location,548.674,12.9638757,77.661569,12.9638757,77.6604284,taxi,taxi,1.398083,0,0,552.223
SCTD-0151,4,location,550.742,12.9699797,77.6727411,12.9699797,77.6714649,taxi,taxi,1.387891,0,89.57,552.223
SCTD-0152,0,location,540.0,12.9279677,77.6040732,12.9279677,77.6040732,taxi,taxi,0.0,0,0,559.335
SCTD-0152,1,location,540.578,12.9401376,77.6200471,12.9401376,77.6197884,taxi,taxi,2.197304,0,0,559.335
SCTD-0152,2,location,545.095,12.9523075,77.635929,12.9523075,77.6355036,taxi,taxi,2.189388,3.939,0,559.335
SCTD-0152,3,location,545.673,12.9644775,77.6516806,12.9644775,77.6512188,taxi,taxi,2.178249,0,0,559.335
SCTD-0152,4,location,546.251,12.9766474,77.6673403,12.9766474,77.666934,taxi,taxi,2.170375,0,136.0,559.335
SCTD-0153,0,location,540.0,12.9563744,77.5918302,12.9563744,77.5918302,bus,bus,0.0,0,0,570.605
SCTD-0153,1,location,542.666,12.9670312,77.6106075,12.9670312,77.6099725,bus,bus,2.354653,0,0,570.605
SCTD-0153,2,location,548.583,12.977688,77.6290587,12.977688,77.6281149,bus,bus,2.324104,3.251,0,570.605
SCTD-0153,3,location,551.248,12.9883448,77.6470485,12.9883448,77.6462572,bus,bus,2.28117,0,0,570.605
SCTD-0153,4,location,553.914,12.9990016,77.6647121,12.9990016,77.6643996,bus,bus,2.250967,0,34.76,570.605
SCTD-0154,0,location,540.0,12.9186436,77.6224944,12.9186436,77.6224944,taxi,taxi,0.0,0,0,562.663
SCTD-0154,1,location,541.328,12.9412516,77.6268721,12.9412516,77.6264176,taxi,taxi,2.558281,0,0,562.663
SCTD-0154,2,location,543.529,12.9638597,77.6311249,12.9638597,77.6303407,taxi,taxi,2.555798,0.873,0,562.663
SCTD-0154,3,location,544.856,12.9864677,77.6352009,12.9864677,77.6342638,taxi,taxi,2.552408,0,0,562.663
SCTD-0154,4,location,546.184,13.0090758,77.639152,13.0090758,77.6381869,taxi,taxi,2.550093,0,155.82,562.663
SCTD-0155,0,location,540.0,12.9219292,77.5785237,12.9219292,77.5785237,taxi,taxi,0.0,0,0,565.857
SCTD-0155,1,location,542.209,12.9347245,77.6024776,12.9347245,77.6019367,taxi,taxi,2.960348,0,0,565.857
SCTD-0155,2,location,544.854,12.9475197,77.6261879,12.9475197,77.6253498,taxi,taxi,2.937107,0.435,0,565.857
SCTD-0155,3,location,547.063,12.9603149,77.6495535,12.9603149,77.6487628,taxi,taxi,2.904379,0,0,565.857
SCTD-0155,4,location,549.272,12.9731102,77.6726755,12.9731102,77.6721758,taxi,taxi,2.881272,0,189.92,565.857
SCTD-0156,0,location,540.0,12.9247966,77.5772889,12.9247966,77.5772889,walk,walk,0.0,0,0,633.719
SCTD-0156,1,location,541.631,12.9318006,77.5937539,12.9318006,77.5930211,walk,walk,1.946961,0,0,633.719
SCTD-0156,2,location,545.831,12.9388045,77.6099109,12.9388045,77.6087532,walk,walk,1.916379,2.57,0,633.719
SCTD-0156,3,location,547.462,12.9458084,77.6256325,12.9458084,77.6244854,walk,walk,1.873312,0,0,633.719
SCTD-0156,4,location,549.092,12.9528124,77.6410461,12.9528124,77.6402175,walk,walk,1.842969,0,0.0,633.719
SCTD-0157,0,location,540.0,12.938339,77.6053896,12.938339,77.6053896,taxi,taxi,0.0,0,0,561.585
SCTD-0157,1,location,542.191,12.9550082,77.6210217,12.9550082,77.6198672,taxi,taxi,2.511029,0,0,561.585
SCTD-0157,2,location,545.583,12.9716773,77.6362139,12.9716773,77.6343449,taxi,taxi,2.479046,1.201,0,561.585
SCTD-0157,3,location,547.774,12.9883464,77.6507838,12.9883464,77.6488225,taxi,taxi,2.434722,0,0,561.585
SCTD-0157,4,location,549.965,13.0050155,77.6649136,13.0050155,77.6633001,taxi,taxi,2.404011,0,172.05,561.585
SCTD-0158,0,location,540.0,12.9058956,77.6170722,12.9058956,77.6170722,walk,walk,0.0,0,0,625.501
SCTD-0158,1,location,540.309,12.9170193,77.6284334,12.9170193,77.6279674,walk,walk,1.745332,0,0,625.501
SCTD-0158,2,location,543.508,12.928143,77.639715,12.928143,77.6388625,walk,walk,1.73922,2.89,0,625.501
SCTD-0158,3,location,543.817,12.9392667,77.650884,12.9392667,77.6497577,walk,walk,1.730628,0,0,625.501
SCTD-0158,4,location,544.126,12.9503904,77.6619735,12.9503904,77.6606529,walk,walk,1.724568,0,0.0,625.501
SCTD-0159,0,location,540.0,12.9200265,77.6050881,12.9200265,77.6050881,bus,bus,0.0,0,0,563.463
SCTD-0159,1,location,540.835,12.9355896,77.6086343,12.9355896,77.6080345,bus,bus,1.772702,0,0,563.463
SCTD-0159,2,location,545.512,12.9511527,77.611935,12.9511527,77.6109809,bus,bus,1.767116,3.842,0,563.463
SCTD-0159,3,location,546.347,12.9667158,77.6148881,12.9667158,77.6139274,bus,bus,1.759877,0,0,563.463
SCTD-0159,4,location,547.182,12.9822788,77.6175955,12.9822788,77.6168738,bus,bus,1.755227,0,28.09,563.463
SCTD-0160,0,location,540.0,12.9610425,77.6280211,12.9610425,77.6280211,taxi,taxi,0.0,0,0,545.988
SCTD-0160,1,location,541.741,12.9670499,77.6278005,12.9670499,77.6272157,taxi,taxi,0.668421,0,0,545.988
SCTD-0160,2,location,543.905,12.9730573,77.6273119,12.9730573,77.6264102,taxi,taxi,0.67009,0.424,0,545.988
SCTD-0160,3,location,545.646,12.9790647,77.626444,12.9790647,77.6256048,taxi,taxi,0.674581,0,0,545.988
SCTD-0160,4,location,547.386,12.9850721,77.6253079,12.9850721,77.6247993,taxi,taxi,0.679241,0,42.35,545.988
SCTD-0161,0,location,540.0,12.9061937,77.6344297,12.9061937,77.6344297,bus,bus,0.0,0,0,567.267
SCTD-0161,1,location,541.378,12.9231142,77.6423899,12.9231142,77.6418244,bus,bus,2.069851,0,0,567.267
SCTD-0161,2,location,545.492,12.9400347,77.6500913,12.9400347,77.6492192,bus,bus,2.058296,2.735,0,567.267
SCTD-0161,3,location,546.87,12.9569552,77.6574267,12.9569552,77.6566139,bus,bus,2.042511,0,0,567.267
SCTD-0161,4,location,548.248,12.9738757,77.6645032,12.9738757,77.6640086,bus,bus,2.031737,0,29.96,567.267
SCTD-0162,0,location,540.0,12.9174068,77.5939829,12.9174068,77.5939829,walk,walk,0.0,0,0,665.596
SCTD-0162,1,location,540.578,12.9328112,77.6116793,12.9328112,77.6109373,walk,walk,2.571445,0,0,665.596
SCTD-0162,2,location,542.29,12.9482156,77.6291118,12.9482156,77.6278918,walk,walk,2.550096,1.134,0,665.596
SCTD-0162,3,location,542.868,12.96362,77.6461709,12.96362,77.6448462,walk,walk,2.520185,0,0,665.596
SCTD-0162,4,location,543.446,12.9790244,77.662966,12.9790244,77.6618007,walk,walk,2.499191,0,0.0,665.596
SCTD-0163,0,location,540.0,12.9178274,77.615052,12.9178274,77.615052,taxi,taxi,0.0,0,0,552.34
SCTD-0163,1,location,540.908,12.9303112,77.6158796,12.9303112,77.6152242,taxi,taxi,1.391027,0,0,552.34
SCTD-0163,2,location,541.858,12.9427949,77.6165217,12.9427949,77.6153964,taxi,taxi,1.389875,0.041,0,552.34
SCTD-0163,3,location,542.766,12.9552787,77.6169014,12.9552787,77.6155686,taxi,taxi,1.388742,0,0,552.34
SCTD-0163,4,location,543.674,12.9677624,77.6170956,12.9677624,77.6157408,taxi,taxi,1.388292,0,82.2,552.34
SCTD-0164,0,location,540.0,12.9272575,77.6046808,12.9272575,77.6046808,walk,walk,0.0,0,0,669.659
SCTD-0164,1,location,541.7,12.9440421,77.6220836,12.9440421,77.621295,walk,walk,2.653351,0,0,669.659
SCTD-0164,2,location,547.112,12.9608267,77.6391197,12.9608267,77.6379091,walk,walk,2.625168,3.712,0,669.659
SCTD-0164,3,location,548.811,12.9776112,77.6556371,12.9776112,77.6545232,walk,walk,2.585867,0,0,669.659
SCTD-0164,4,location,550.511,12.9943958,77.6717877,12.9943958,77.6711374,walk,walk,2.558435,0,0.0,669.659
SCTD-0165,0,location,540.0,12.943618,77.5990499,12.943618,77.5990499,bus,bus,0.0,0,0,561.054
SCTD-0165,1,location,540.681,12.9487329,77.6135548,12.9487329,77.6126436,bus,bus,1.671604,0,0,561.054
SCTD-0165,2,location,541.472,12.9538479,77.6276248,12.9538479,77.6262372,bus,bus,1.627341,0.11,0,561.054
SCTD-0165,3,location,542.153,12.9589628,77.6410798,12.9589628,77.6398309,bus,bus,1.565043,0,0,561.054
SCTD-0165,4,location,542.834,12.9640777,77.6540998,12.9640777,77.6534245,bus,bus,1.521206,0,26.85,561.054
SCTD-0166,0,location,540.0,12.9074338,77.6186565,12.9074338,77.6186565,taxi,taxi,0.0,0,0,552.742
SCTD-0166,1,location,542.704,12.9194716,77.6242122,12.9194716,77.6233905,taxi,taxi,1.467741,0,0,552.742
SCTD-0166,2,location,547.796,12.9315094,77.6294009,12.9315094,77.6281244,taxi,taxi,1.451869,2.387,0,552.742
SCTD-0166,3,location,550.5,12.9435471,77.6340706,12.9435471,77.6328583,taxi,taxi,1.431014,0,0,552.742
SCTD-0166,4,location,553.205,12.9555849,77.6383733,12.9555849,77.6375923,taxi,taxi,1.417429,0,86.42,552.742
SCTD-0167,0,location,540.0,12.9412775,77.6256534,12.9412775,77.6256534,taxi,taxi,0.0,0,0,551.958
SCTD-0167,1,location,540.476,12.9533753,77.6263088,12.9533753,77.6256075,taxi,taxi,1.347092,0,0,551.958
SCTD-0167,2,location,543.468,12.9654731,77.6267234,12.9654731,77.6255616,taxi,taxi,1.345968,2.516,0,551.958
SCTD-0167,3,location,543.944,12.977571,77.6267974,12.977571,77.6255158,taxi,taxi,1.345242,0,0,551.958
SCTD-0167,4,location,544.42,12.9896688,77.6266305,12.9896688,77.6254699,taxi,taxi,1.34534,0,87.59,551.958
SCTD-0168,0,location,540.0,12.9113524,77.5984363,12.9113524,77.5984363,walk,walk,0.0,0,0,676.542
SCTD-0168,1,location,543.465,12.9354736,77.603977,12.9354736,77.603173,walk,walk,2.748562,0,0,676.542
SCTD-0168,2,location,548.292,12.9595949,77.609169,12.9595949,77.6079097,walk,walk,2.740541,1.363,0,676.542
SCTD-0168,3,location,551.757,12.9837161,77.6138674,12.9837161,77.6126464,walk,walk,2.730055,0,0,676.542
SCTD-0168,4,location,555.222,13.0078373,77.6182168,13.0078373,77.6173832,walk,walk,2.723247,0,0.0,676.542
SCTD-0169,0,location,540.0,12.937312,77.6286031,12.937312,77.6286031,taxi,taxi,0.0,0,0,549.394
SCTD-0169,1,location,540.312,12.9467797,77.6283505,12.9467797,77.6277455,taxi,taxi,1.053116,0,0,549.394
SCTD-0169,2,location,544.338,12.9562474,77.6277998,12.9562474,77.6268879,taxi,taxi,1.054451,3.714,0,549.394
SCTD-0169,3,location,544.65,12.965715,77.6268273,12.965715,77.6260302,taxi,taxi,1.058021,0,0,549.394
SCTD-0169,4,location,544.962,12.9751827,77.6255566,12.9751827,77.6251726,taxi,taxi,1.061727,0,72.1,549.394
SCTD-0170,0,location,540.0,12.9479087,77.5869606,12.9479087,77.5869606,walk,walk,0.0,0,0,598.429
SCTD-0170,1,location,542.228,12.9526157,77.5976997,12.9526157,77.5966023,walk,walk,1.276045,0,0,598.429
SCTD-0170,2,location,548.274,12.9573226,77.6079928,12.9573226,77.6062441,walk,walk,1.232107,3.818,0,598.429
SCTD-0170,3,location,550.502,12.9620296,77.6176552,12.9620296,77.6158858,walk,walk,1.170569,0,0,598.429
SCTD-0170,4,location,552.73,12.9667366,77.6268715,12.9667366,77.6255276,walk,walk,1.127525,0,0.0,598.429
SCTD-0171,0,location,540.0,12.9215384,77.5931808,12.9215384,77.5931808,taxi,taxi,0.0,0,0,563.049
SCTD-0171,1,location,549.212,12.9428812,77.627467,12.9428812,77.6028215,taxi,taxi,4.408968,0,0,563.049
SCTD-0171,2,location,560.631,12.964224,77.6473831,12.964224,77.6124623,taxi,taxi,3.207815,2.207,0,563.049
SCTD-0171,3,location,569.843,12.9855668,77.646971,12.9855668,77.622103,taxi,taxi,2.373635,0,0,563.049
SCTD-0171,4,location,579.055,13.0069096,77.6321805,13.0069096,77.6317437,taxi,taxi,2.863597,0,208.4,563.049
SCTD-0172,0,location,540.0,12.9468201,77.6059395,12.9468201,77.6059395,bus,bus,0.0,0,0,565.822
SCTD-0172,1,location,548.311,12.9556417,77.6359504,12.9556417,77.62135,bus,bus,3.396888,0,0,565.822
SCTD-0172,2,location,560.43,12.9644634,77.6576362,12.9644634,77.6367605,bus,bus,2.546446,3.808,0,565.822
SCTD-0172,3,location,568.742,12.973285,77.6675472,12.973285,77.652171,bus,bus,1.454493,0,0,565.822
SCTD-0172,4,location,577.053,12.9821067,77.669131,12.9821067,77.6675816,bus,bus,0.995823,0,37.44,565.822
SCTD-0173,0,location,540.0,12.9548154,77.6314759,12.9548154,77.6314759,taxi,taxi,0.0,0,0,547.446
SCTD-0173,1,location,545.372,12.9618469,77.6532212,12.9618469,77.6342513,taxi,taxi,2.482726,0,0,547.446
SCTD-0173,2,location,553.88,12.9688785,77.6640865,12.9688785,77.6370267,taxi,taxi,1.413337,3.137,0,547.446
SCTD-0173,3,location,559.252,12.97591,77.6595637,12.97591,77.6398021,taxi,taxi,0.922768,0,0,547.446
SCTD-0173,4,location,564.624,12.9829415,77.6441588,12.9829415,77.6425775,taxi,taxi,1.843235,0,105.29,547.446
SCTD-0174,0,location,540.0,12.9182137,77.5934147,12.9182137,77.5934147,taxi,taxi,0.0,0,0,562.181
SCTD-0174,1,location,547.361,12.9398704,77.6147708,12.9398704,77.5994511,taxi,taxi,3.340039,0,0,562.181
SCTD-0174,2,location,556.335,12.9615271,77.62729,12.9615271,77.6054874,taxi,taxi,2.763979,1.614,0,562.181
SCTD-0174,3,location,563.696,12.9831838,77.6273083,12.9831838,77.6115238,taxi,taxi,2.40812,0,0,562.181
SCTD-0174,4,location,571.057,13.0048405,77.6184846,13.0048405,77.6175601,taxi,taxi,2.590951,0,181.75,562.181
SCTD-0175,0,location,540.0,12.9568336,77.5972408,12.9568336,77.5972408,bus,bus,0.0,0,0,560.25
SCTD-0175,1,location,548.483,12.9691952,77.6213217,12.9691952,77.6032017,bus,bus,2.949326,0,0,560.25
SCTD-0175,2,location,558.254,12.9815568,77.634873,12.9815568,77.6091625,bus,bus,2.011339,1.288,0,560.25
SCTD-0175,3,location,566.737,12.9939184,77.6335307,12.9939184,77.6151234,bus,bus,1.382224,0,0,560.25
SCTD-0175,4,location,575.22,13.0062801,77.6216553,13.0062801,77.6210842,bus,bus,1.882772,0,35.32,560.25
SCTD-0176,0,location,540.0,12.9433296,77.6234673,12.9433296,77.6234673,taxi,taxi,0.0,0,0,554.333
SCTD-0176,1,location,547.028,12.9578134,77.6449636,12.9578134,77.6227332,taxi,taxi,2.832011,0,0,554.333
SCTD-0176,2,location,557.86,12.9722971,77.6536373,12.9722971,77.6219991,taxi,taxi,1.864714,3.804,0,554.333
SCTD-0176,3,location,564.888,12.9867809,77.6441734,12.9867809,77.621265,taxi,taxi,1.909275,0,0,554.333
SCTD-0176,4,location,571.916,13.0012646,77.6218817,13.0012646,77.6205309,taxi,taxi,2.902966,0,144.96,554.333
SCTD-0177,0,location,540.0,12.9605657,77.6177287,12.9605657,77.6177287,bus,bus,0.0,0,0,553.143
SCTD-0177,1,location,546.152,12.9689658,77.6406418,12.9689658,77.6206362,bus,bus,2.652754,0,0,553.143
SCTD-0177,2,location,552.932,12.9773659,77.6519854,12.9773659,77.6235437,bus,bus,1.54378,0.629,0,553.143
SCTD-0177,3,location,559.083,12.985766,77.6469652,12.985766,77.6264511,bus,bus,1.080891,0,0,553.143
SCTD-0177,4,location,565.235,12.9941661,77.6303729,12.9941661,77.6293586,bus,bus,2.02594,0,25.15,553.143
SCTD-0178,0,location,540.0,12.9423351,77.6079133,12.9423351,77.6079133,bus,bus,0.0,0,0,554.529
SCTD-0178,1,location,547.487,12.9478607,77.6384948,12.9478607,77.6162181,bus,bus,3.370556,0,0,554.529
SCTD-0178,2,location,557.295,12.9533862,77.6562336,12.9533862,77.6245228,bus,bus,2.018104,2.321,0,554.529
SCTD-0178,3,location,564.782,12.9589118,77.6558089,12.9589118,77.6328275,bus,bus,0.616139,0,0,554.529
SCTD-0178,4,location,572.269,12.9644374,77.6425397,12.9644374,77.6411322,bus,bus,1.563651,0,30.02,554.529
SCTD-0179,0,location,540.0,12.9359938,77.5789031,12.9359938,77.5789031,taxi,taxi,0.0,0,0,561.459
SCTD-0179,1,location,547.418,12.9460112,77.6150455,12.9460112,77.5986679,taxi,taxi,4.072083,0,0,561.459
SCTD-0179,2,location,554.984,12.9560285,77.6417927,12.9560285,77.6184328,taxi,taxi,3.105166,0.147,0,561.459
SCTD-0179,3,location,562.403,12.9660459,77.6552514,12.9660459,77.6381976,taxi,taxi,1.835132,0,0,561.459
SCTD-0179,4,location,569.821,12.9760633,77.6593124,12.9760633,77.6579624,taxi,taxi,1.197654,0,201.53,561.459
SCTD-0180,0,location,540.0,12.9220352,77.6054592,12.9220352,77.6054592,walk,walk,0.0,0,0,635.836
SCTD-0180,1,location,573.855,12.9336308,77.6417806,12.9336308,77.6185461,walk,walk,4.142177,0,0,635.836
SCTD-0180,2,location,608.479,12.9452264,77.6645616,12.9452264,77.6316329,walk,walk,2.785237,0.768,0,635.836
SCTD-0180,3,location,642.334,12.9568221,77.6681906,12.9568221,77.6447198,walk,walk,1.348019,0,0,635.836
SCTD-0180,4,location,676.19,12.9684177,77.658275,12.9684177,77.6578066,walk,walk,1.678387,0,0.0,635.836
SCTD-0181,0,location,540.0,12.9169643,77.6005961,12.9169643,77.6005961,walk,walk,0.0,0,0,690.253
SCTD-0181,1,location,586.393,12.9396785,77.6397587,12.9396785,77.6156219,walk,walk,4.93896,0,0,690.253
SCTD-0181,2,location,633.096,12.9623928,77.6650275,12.9623928,77.6306476,walk,walk,3.725245,0.31,0,690.253
SCTD-0181,3,location,679.489,12.9851071,77.6706412,12.9851071,77.6456734,walk,walk,2.597933,0,0,690.253
SCTD-0181,4,location,725.882,13.0078214,77.6623524,13.0078214,77.6606992,walk,walk,2.680628,0,0.0,690.253
SCTD-0182,0,location,540.0,12.9465239,77.6035365,12.9465239,77.6035365,walk,walk,0.0,0,0,633.019
SCTD-0182,1,location,573.595,12.9479908,77.646595,12.9479908,77.6206377,walk,walk,4.669017,0,0,633.019
SCTD-0182,2,location,607.754,12.9494576,77.6746091,12.9494576,77.6377389,walk,walk,3.040204,0.563,0,633.019
SCTD-0182,3,location,641.349,12.9509244,77.681347,12.9509244,77.6548401,walk,walk,0.748157,0,0,633.019
SCTD-0182,4,location,674.944,12.9523912,77.67304,12.9523912,77.6719414,walk,walk,0.914859,0,0.0,633.019
SCTD-0183,0,location,540.0,12.9518119,77.6258249,12.9518119,77.6258249,taxi,taxi,0.0,0,0,551.242
SCTD-0183,1,location,544.621,12.9547008,77.6546609,12.9547008,77.6371133,taxi,taxi,3.141303,0,0,551.242
SCTD-0183,2,location,550.342,12.9575898,77.6733038,12.9575898,77.6484017,taxi,taxi,2.045596,1.099,0,551.242
SCTD-0183,3,location,554.963,12.9604788,77.6775306,12.9604788,77.6596902,taxi,taxi,0.559454,0,0,551.242
SCTD-0183,4,location,559.585,12.9633678,77.6715634,12.9633678,77.6709786,taxi,taxi,0.722018,0,133.62,551.242
SCTD-0184,0,location,540.0,12.9642002,77.6141298,12.9642002,77.6141298,walk,walk,0.0,0,0,613.341
SCTD-0184,1,location,566.966,12.9724892,77.6404515,12.9724892,77.6246607,walk,walk,2.99742,0,0,613.341
SCTD-0184,2,location,594.277,12.9807782,77.6575421,12.9807782,77.6351915,walk,walk,2.068554,0.345,0,613.341
SCTD-0184,3,location,621.243,12.9890672,77.6615766,12.9890672,77.6457224,walk,walk,1.020105,0,0,613.341
SCTD-0184,4,location,648.209,12.9973562,77.6563778,12.9973562,77.6562533,walk,walk,1.080186,0,0.0,613.341
SCTD-0185,0,location,540.0,12.9403275,77.6016943,12.9403275,77.6016943,taxi,taxi,0.0,0,0,556.216
SCTD-0185,1,location,545.429,12.9500098,77.6384082,12.9500098,77.6152857,taxi,taxi,4.121741,0,0,556.216
